time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1994-05-04T21:52:35.490Z,40.758,29.796,10,2.9,ml,,,,0.3,us,usp0006c31,2014-11-07T00:55:26.507Z,"1 km SE of Körfez, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-04T19:42:20.010Z,40.825,28.329,10,2.8,ml,,,,0.6,us,usp0006c2r,2014-11-07T00:55:26.477Z,"25 km SSW of Kumburgaz, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-04T17:27:02.990Z,40.659,29.127,5,2.6,ml,,,,0.2,us,usp0006c2h,2014-11-07T00:55:26.459Z,"1 km N of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-04T12:38:07.350Z,41.149,28.473,10,2.7,ml,,,,0.5,us,usp0006c23,2014-11-07T00:55:26.421Z,"1 km ENE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-03T07:13:03.360Z,40.776,29.113,5,2.5,ml,,,,0.3,us,usp0006bz6,2014-11-07T00:55:25.552Z,"10 km S of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-03T03:39:42.950Z,40.752,29.072,5,2.6,ml,,,,0.7,us,usp0006byx,2014-11-07T00:55:25.429Z,"12 km NNW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-03T02:51:47.330Z,40.777,29.097,10,3.2,ml,,,,0.5,us,usp0006byu,2014-11-07T00:55:25.417Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-03T00:00:22.800Z,40.775,29.088,5,2.7,ml,,,,1.1,us,usp0006byp,2014-11-07T00:55:25.389Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:43:03.690Z,40.753,29.054,5,2.5,ml,,,,0.6,us,usp0006bym,2014-11-07T00:55:25.376Z,"13 km NNW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:41:45.380Z,40.779,29.066,10,2.5,ml,,,,0.8,us,usp0006byk,2014-11-07T00:55:25.374Z,"10 km S of Adalan, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:41:10.790Z,40.727,29.06,5,2.6,ml,,,,0.6,us,usp0006byj,2014-11-07T00:55:25.372Z,"10 km NNW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:36:29.770Z,40.787,29.11,10,2.7,ml,,,,0.2,us,usp0006byh,2014-11-07T00:55:25.370Z,"9 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:28:29.860Z,40.773,29.111,5,2.5,ml,,,,0.5,us,usp0006byg,2014-11-07T00:55:25.368Z,"10 km S of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:26:11.330Z,40.785,29.106,10,2.7,ml,,,,0.5,us,usp0006byf,2014-11-07T00:55:25.365Z,"9 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:07:04.450Z,40.761,29.079,5,2.6,ml,,,,0.4,us,usp0006byd,2014-11-07T00:55:25.359Z,"12 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:03:08.750Z,40.757,29.129,10,2.9,ml,,,,0.7,us,usp0006byc,2014-11-07T00:55:25.356Z,"11 km NNW of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T23:00:24.250Z,40.773,29.078,10,3.6,ml,,,,0.8,us,usp0006byb,2014-11-07T00:55:25.351Z,"11 km S of Adalan, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:26:14.950Z,40.762,29.093,5,2.5,ml,,,,0.5,us,usp0006bya,2014-11-07T00:55:25.349Z,"12 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:18:52.300Z,40.773,29.072,5,2.6,ml,,,,0.6,us,usp0006by7,2014-11-07T00:55:25.321Z,"11 km S of Adalan, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:08:58.700Z,40.808,29.033,10,3.1,ml,,,,1.1,us,usp0006by6,2014-11-07T00:55:25.318Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:08:20.140Z,40.776,29.098,5,2.6,ml,,,,0.7,us,usp0006by4,2014-11-07T00:55:25.310Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:07:11.420Z,40.757,29.119,10,2.7,ml,,,,0.3,us,usp0006by3,2014-11-07T00:55:25.308Z,"11 km NNW of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:06:08.210Z,40.775,29.099,10,3.1,ml,,,,0.7,us,usp0006by2,2014-11-07T00:55:25.305Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T22:00:40.230Z,40.766,29.119,10,3.3,ml,,,,0.9,us,usp0006by1,2014-11-07T00:55:25.302Z,"11 km S of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:51:56.350Z,40.776,29.096,5,2.7,ml,,,,0.6,us,usp0006by0,2014-11-07T00:55:25.300Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:49:04.340Z,40.767,29.069,5,2.5,ml,,,,0.2,us,usp0006bxz,2014-11-07T00:55:25.298Z,"12 km S of Adalan, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:48:02.180Z,40.782,29.101,5,2.6,ml,,,,0.3,us,usp0006bxy,2014-11-07T00:55:25.295Z,"9 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:45:20.070Z,40.732,29.034,10,2.6,ml,,,,0,us,usp0006bxx,2014-11-07T00:55:25.293Z,"11 km N of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:43:52.470Z,40.749,29.026,10,2.8,ml,,,,0.1,us,usp0006bxw,2014-11-07T00:55:25.291Z,"13 km N of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:43:02.510Z,40.538,29.051,10,3.1,ml,,,,1.5,us,usp0006bxv,2014-11-07T00:55:25.289Z,"8 km NNW of Küçükkumla, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:35:58.280Z,40.767,29.086,10,3,ml,,,,0.5,us,usp0006bxu,2014-11-07T00:55:25.286Z,"11 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-05-02T21:29:39.840Z,40.776,29.108,10,2.5,ml,,,,0.1,us,usp0006bxt,2014-11-07T00:55:25.284Z,"10 km SSW of Adalar, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-26T11:50:19.840Z,41.229,28.533,10,2.7,ml,,,,0.3,us,usp0006bny,2014-11-07T00:55:21.151Z,"9 km WSW of Boyal?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-26T08:05:58.750Z,40.73,28.855,10,2.6,ml,,,,0.7,us,usp0006bng,2014-11-07T00:55:21.099Z,"18 km NW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-25T10:38:28.620Z,40.72,30.051,10,2.8,ml,,,,0.9,us,usp0006bku,2014-11-07T00:55:20.898Z,"4 km ESE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-23T20:49:30.790Z,40.729,29.936,10,2.8,ml,,,,0.5,us,usp0006bhp,2014-11-07T00:55:20.575Z,"3 km N of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-23T04:46:06.120Z,40.418,29.989,10,2.6,ml,,,,0.4,us,usp0006bgy,2014-11-07T00:55:20.393Z,"7 km NNW of Osmaneli, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-22T00:55:53.790Z,40.664,29.841,10,2.6,ml,,,,0.5,us,usp0006bex,2014-11-07T00:55:20.066Z,"3 km S of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-21T13:39:35.180Z,41.114,29.097,10,2.9,ml,,,,1,us,usp0006be6,2014-11-07T00:55:19.870Z,"10 km ENE of ?i?li, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-20T09:03:24.610Z,40.768,28.633,10,3.5,ml,,,,0.8,us,usp0006bc8,2014-11-07T00:55:19.539Z,"23 km S of Beylikdüzü, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-19T12:57:11.170Z,40.511,30.163,10,2.8,ml,,,,0.6,us,usp0006bb6,2014-11-07T00:55:19.405Z,"0 km NW of Pamukova, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-15T23:46:25.580Z,40.557,28.94,10,2.5,ml,,,,0,us,usp0006b5j,2014-11-07T00:55:18.572Z,"11 km SW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-15T23:42:55.290Z,40.72,29.056,10,2.9,ml,,,,0.4,us,usp0006b5h,2014-11-07T00:55:18.570Z,"10 km NW of Ç?narc?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-14T06:17:34.680Z,41.471,29.332,5,2.8,ml,,,,0.3,us,usp0006b29,2014-11-07T00:55:18.216Z,"38 km NE of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-14T06:10:51.860Z,41.44,29.371,10,2.8,ml,,,,0.8,us,usp0006b28,2014-11-07T00:55:18.214Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1994-04-13T08:16:29.440Z,40.674,29.827,10,2.8,ml,,,,0.6,us,usp0006b10,2014-11-07T00:55:17.978Z,"1 km SSW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-13T08:14:07.810Z,40.672,29.834,10,2.8,ml,,,,0.5,us,usp0006b0z,2014-11-07T00:55:17.977Z,"2 km S of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-13T00:04:28.460Z,40.689,29.825,10,2.5,ml,,,,0,us,usp0006b0a,2014-11-07T00:55:17.882Z,"0 km WSW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-12T04:01:39.290Z,40.725,29.65,10,2.7,ml,,,,0.6,us,usp0006ayy,2014-11-07T00:55:17.770Z,"4 km WNW of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-09T11:01:47.580Z,41.172,28.45,10,2.7,ml,,,,0.8,us,usp0006avp,2014-11-07T00:55:17.214Z,"3 km NNW of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-09T10:25:11.180Z,40.578,30.296,5,2.8,ml,,,,0.1,us,usp0006avm,2014-11-07T00:55:17.210Z,"7 km N of Geyve, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-08T15:25:56.880Z,40.795,29.512,10,2.5,ml,,,,0.7,us,usp0006aud,2014-11-07T00:55:17.069Z,"2 km S of Tav?anl?, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-07T23:28:54.980Z,40.548,28.964,10,2.7,ml,,,,1,us,usp0006at0,2014-11-07T00:55:16.884Z,"10 km SSW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-07T06:04:14.100Z,40.497,28.294,10,2.6,ml,,,,1.5,us,usp0006arx,2014-11-07T00:55:16.783Z,"31 km ENE of Band?rma, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-06T10:43:05.390Z,40.7,29.863,10,2.7,ml,,,,0.7,us,usp0006aqr,2014-11-07T00:55:16.553Z,"2 km ENE of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1994-04-02T11:46:23.210Z,41.351,28.659,5,2.7,ml,,,,0.3,us,usp0006ahj,2014-11-07T00:55:14.695Z,"5 km NNW of Durusu, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-28T17:02:01.180Z,40.417,30.024,10,3.1,ml,,,,0.8,us,usp0006aap,2014-11-07T00:55:11.388Z,"6 km N of Osmaneli, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-26T10:11:37.280Z,41.18,28.447,10,2.6,ml,,,,0.2,us,usp0006a77,2014-11-07T00:55:11.067Z,"4 km NNW of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-24T13:55:30.640Z,40.71,30.035,5,2.9,ml,,,,0.4,us,usp0006a40,2014-11-07T00:55:10.734Z,"4 km ESE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-22T21:14:02.460Z,40.714,29.703,10,2.6,ml,,,,0.6,us,usp0006a15,2014-11-07T00:55:10.482Z,"1 km NNE of Ula?l?, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-21T10:06:23.980Z,41.032,28.639,5,2.6,ml,,,,0.2,us,usp00069ze,2014-11-07T00:55:10.307Z,"Western Turkey",earthquake,,,,,reviewed,us,isk
1994-03-21T01:21:23.040Z,40.466,29.167,5,2.5,ml,,,,0.6,us,usp00069yx,2014-11-07T00:55:10.270Z,"3 km N of Gemlik, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-17T20:35:24.700Z,40.56,28.911,5,2.6,ml,,,,0.3,us,usp00069ub,2014-11-07T00:55:09.763Z,"12 km SW of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-16T14:23:33.440Z,41.245,28.962,10,2.6,ml,,,,0.3,us,usp00069sk,2014-11-07T00:55:09.590Z,"3 km WNW of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-15T04:20:50.880Z,40.72,30.014,10,2.6,ml,,,,0.4,us,usp00069qk,2014-11-07T00:55:09.111Z,"2 km ESE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-15T00:49:39.020Z,40.503,28.979,10,3,ml,,,,0.4,us,usp00069qg,2014-11-07T00:55:09.069Z,"10 km WNW of Küçükkumla, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-14T19:29:13.730Z,40.445,28.907,10,2.7,ml,,,,0.8,us,usp00069q4,2014-11-07T00:55:08.974Z,"8 km NNE of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-04T08:54:17.200Z,40.831,28.357,5,2.6,ml,,,,0.5,us,usp0006980,2014-11-07T00:55:06.427Z,"23 km SSW of Kumburgaz, Turkey",earthquake,,,,,reviewed,us,isk
1994-03-02T07:45:52.830Z,41.082,28.708,10,2.7,ml,,,,0.7,us,usp000695a,2014-11-07T00:55:04.851Z,"6 km NNE of Esenyurt, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-24T14:02:08.950Z,41.259,29.258,10,2.8,ml,,,,0.5,us,usp00068yh,2014-11-07T00:55:01.246Z,"21 km E of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-24T01:54:54.200Z,40.681,29.924,5,2.6,ml,,,,0.7,us,usp00068xm,2014-11-07T00:55:01.163Z,"1 km NNE of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-23T08:39:15.350Z,41.36,29.257,10,2.9,ml,,,,0.4,us,usp00068wf,2014-11-07T00:55:00.890Z,"25 km NE of Ar?köy, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-23T08:34:44.550Z,40.701,30.293,10,2.6,ml,,,,0.4,us,usp00068we,2014-11-07T00:55:00.889Z,"2 km ENE of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-20T00:39:12.800Z,40.659,29.977,10,2.6,ml,,,,1.3,us,usp00068rf,2014-11-07T00:55:00.286Z,"3 km SSE of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-19T08:33:22.690Z,40.73,30.081,10,2.7,ml,,,,1.1,us,usp00068qt,2014-11-07T00:55:00.200Z,"6 km E of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-19T00:57:08.530Z,40.554,28.349,5,2.7,ml,,,,0.4,us,usp00068qh,2014-11-07T00:55:00.177Z,"37 km N of Karacabey, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-12T00:53:20.910Z,40.599,28.786,5,2.8,ml,,,,0.8,us,usp00068dd,2014-11-07T00:54:58.240Z,"20 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-02-10T10:01:40.850Z,40.629,29.976,10,2.5,ml,,,,0.3,us,usp00068ag,2014-11-07T00:54:57.874Z,"6 km S of Yuvac?k, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-31T01:04:15.330Z,40.663,29.779,10,2.8,ml,,,,0.6,us,usp00067s3,2014-11-07T00:54:51.743Z,"5 km WSW of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-28T20:12:15.690Z,40.444,28.955,10,2.8,ml,,,,0.5,us,usp00067my,2014-11-07T00:54:51.167Z,"9 km NE of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-28T01:52:42.950Z,40.688,30.056,10,2.5,ml,,,,0.4,us,usp00067jt,2014-11-07T00:54:51.018Z,"6 km SE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-27T14:39:12.020Z,40.654,29.882,10,2.5,ml,,,,0.5,us,usp00067j4,2014-11-07T00:54:50.947Z,"3 km WSW of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-26T21:46:36.440Z,40.719,30.169,10,2.8,ml,,,,0.5,us,usp00067gp,2014-11-07T00:54:50.814Z,"8 km WNW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-26T13:18:15.080Z,40.817,29.503,10,2.5,ml,,,,0.8,us,usp00067fx,2014-11-07T00:54:50.751Z,"0 km WSW of Tav?anl?, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-26T12:42:49.360Z,40.609,28.732,10,3,ml,,,,0.5,us,usp00067fw,2014-11-07T00:54:50.750Z,"25 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-26T03:48:12.360Z,40.454,28.681,10,2.5,ml,,,,0.6,us,usp00067f7,2014-11-07T00:54:50.656Z,"19 km WNW of Mudanya, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-25T10:30:13.640Z,41.299,28.647,5,2.7,ml,,,,0.7,us,usp00067dp,2014-11-07T00:54:50.465Z,"2 km W of Durusu, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-25T09:45:32.010Z,41.027,28.937,10,2.7,ml,,,,0.9,us,usp00067dh,2014-11-07T00:54:50.454Z,"1 km NW of Istanbul, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-24T13:50:28.670Z,41.083,28.753,5,2.6,ml,,,,0.7,us,usp00067bp,2014-11-07T00:54:50.212Z,"4 km WSW of Ba?ak?ehir, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-23T21:56:32.310Z,40.593,28.706,5,2.5,ml,,,,1.1,us,usp00067a3,2014-11-07T00:54:50.103Z,"27 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-23T21:37:33.800Z,40.61,28.725,5,2.6,ml,,,,0.4,us,usp00067a1,2014-11-07T00:54:50.096Z,"25 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-21T10:12:19.610Z,40.721,29.833,5,2.9,ml,,,,0.4,us,usp0006752,2014-11-07T00:54:49.579Z,"1 km ENE of Gölcük, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-18T11:15:35.510Z,40.646,29.913,10,2.5,ml,,,,0.1,us,usp00066ue,2014-11-07T00:54:48.136Z,"2 km S of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-16T11:18:28.370Z,40.982,29.249,10,3,ml,,,,0.6,us,usp00066hp,2014-11-07T00:54:47.143Z,"2 km SSE of Sancaktepe, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-14T23:10:43.000Z,40.648,30.134,10,2.8,ml,,,,0.6,us,usp00066fj,2014-11-07T00:54:46.894Z,"12 km WSW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-11T22:35:53.700Z,40.704,29.958,10,2.8,ml,,,,0.3,us,usp00066bg,2014-11-07T00:54:46.423Z,"1 km NE of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-11T10:40:54.750Z,40.713,30.027,5,3,ml,,,,0.6,us,usp00066ay,2014-11-07T00:54:46.357Z,"3 km ESE of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-11T03:52:45.330Z,40.736,29.956,10,2.8,ml,,,,0.6,us,usp00066ak,2014-11-07T00:54:46.259Z,"3 km WNW of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-11T03:23:52.050Z,40.699,29.9,10,3.1,ml,,,,0.7,us,usp00066ah,2014-11-07T00:54:46.255Z,"3 km W of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-09T20:19:23.950Z,40.699,29.933,5,3.4,ml,,,,0.5,us,usp000668d,2014-11-07T00:54:45.535Z,"0 km NW of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-09T19:47:18.000Z,40.673,29.916,10,3.4,ml,,,,0.5,us,usp000668c,2014-11-07T00:54:45.532Z,"0 km N of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-09T18:36:36.350Z,40.665,29.9,10,2.5,ml,,,,0.4,us,usp0006688,2014-11-07T00:54:45.521Z,"1 km WSW of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-09T18:15:06.500Z,40.673,29.898,10,3,ml,,,,0.4,us,usp0006686,2014-11-07T00:54:45.515Z,"1 km WNW of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-09T18:13:45.400Z,40.669,29.92,10,2.8,ml,,,,0.6,us,usp0006685,2014-11-07T00:54:45.513Z,"0 km ENE of Bahçecik, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-09T14:29:54.590Z,40.793,30.153,10,2.7,ml,,,,1.5,us,usp000667t,2014-11-07T00:54:45.107Z,"13 km ENE of Köseköy, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-08T14:17:44.650Z,41.166,28.492,5,2.8,ml,,,,0.2,us,usp000666f,2014-11-07T00:54:44.975Z,"3 km NE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-08T13:29:08.810Z,41.041,28.375,10,2.8,ml,,,,0.3,us,usp000666a,2014-11-07T00:54:44.961Z,"1 km SSE of Selimpa?a, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-05T15:02:04.560Z,40.419,29.218,10,2.5,ml,,,,1.4,us,usp000662f,2014-11-07T00:54:44.078Z,"3 km E of Umurbey, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-04T14:57:41.020Z,40.785,28.737,5,2.7,ml,,,,0.4,us,usp000660h,2014-11-07T00:54:43.344Z,"23 km SSE of Yakuplu, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-02T07:53:25.980Z,41.367,28.807,10,2.8,ml,,,,0.1,us,usp00065xy,2014-11-07T00:54:42.343Z,"13 km ENE of Durusu, Turkey",earthquake,,,,,reviewed,us,isk
1994-01-01T04:45:37.230Z,40.712,29.949,10,2.8,ml,,,,0.7,us,usp00065wj,2014-11-07T00:54:41.440Z,"2 km NNE of Kar??yaka, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-21T21:17:21.370Z,40.596,28.772,10,2.7,ml,,,,0.8,us,usp00065em,2014-11-07T00:54:37.593Z,"22 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-20T08:57:17.130Z,40.472,29.286,10,2.8,ml,,,,0.6,us,usp00065ct,2014-11-07T00:54:37.351Z,"2 km SW of Orhangazi, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-20T07:31:44.850Z,40.61,28.792,10,3.1,ml,,,,0.4,us,usp00065cp,2014-11-07T00:54:37.333Z,"20 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-20T07:28:47.070Z,40.613,28.788,10,3.2,ml,,,,0.6,us,usp00065cn,2014-11-07T00:54:37.331Z,"20 km W of Kocadere, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-16T09:10:42.860Z,40.518,29.693,10,2.8,ml,,,,0.3,us,usp000656q,2014-11-07T00:54:36.094Z,"4 km WSW of Tacir, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-12T17:21:26.200Z,41.514,28.823,27.6,4.8,mb,,,,1,us,usp000651y,2014-11-07T00:54:35.524Z,"26 km NNE of Durusu, Turkey",earthquake,,,,20,reviewed,us,us
1993-12-09T11:15:03.070Z,40.731,29.801,10,3.6,m,,,,0.9,us,usp00064wm,2014-11-07T00:54:34.755Z,"2 km NW of Gölcük, Turkey",earthquake,,,,,reviewed,us,dda
1993-12-06T00:06:44.550Z,40.687,29.204,10,3.2,ml,,,,0.6,us,usp00064rg,2014-11-07T00:54:33.894Z,"5 km NE of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-05T07:13:39.150Z,40.706,29.867,10,3.2,ml,,,,0.9,us,usp00064px,2014-11-07T00:54:33.650Z,"3 km ENE of ?hsaniye, Turkey",earthquake,,,,,reviewed,us,isk
1993-12-01T12:13:00.220Z,41.086,29.553,10,2.7,ml,,,,0.2,us,usp00064gz,2014-11-07T00:54:30.840Z,"11 km SSW of ?ile, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-28T03:13:42.520Z,40.687,30.19,10,2.9,ml,,,,0.2,us,usp00064by,2014-11-07T00:54:27.829Z,"6 km W of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-27T14:02:29.800Z,41.141,28.463,10,2.8,ml,,,,0.6,us,usp00064ay,2014-11-07T00:54:27.734Z,"0 km SSE of Çatalca, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-27T09:29:19.530Z,40.709,29.837,10,2.6,ml,,,,0.1,us,usp00064ae,2014-11-07T00:54:27.691Z,"1 km ESE of Gölcük, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-17T09:04:11.830Z,40.621,29.43,10,2.5,ml,,,,0.6,us,usp00063tx,2014-11-07T00:54:25.262Z,"3 km ESE of K?l?ç, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-09T13:37:45.330Z,40.658,29.497,10,2.7,ml,,,,0.4,us,usp00063dt,2014-11-07T00:54:23.320Z,"4 km SW of Kaytazdere, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-09T10:18:17.540Z,40.76,29.606,5,2.8,ml,,,,0.3,us,usp00063dj,2014-11-07T00:54:23.301Z,"3 km ESE of Tav?anc?l, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-08T15:02:27.200Z,41.128,28.791,10,2.7,ml,,,,0.5,us,usp00063cc,2014-11-07T00:54:22.811Z,"3 km NNW of Ba?ak?ehir, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-06T20:54:50.860Z,40.668,29.144,10,2.7,ml,,,,0.8,us,usp000639c,2014-11-07T00:54:22.286Z,"2 km NW of Koruköy, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-05T16:14:20.020Z,41.12,28.873,10,2.7,ml,,,,0.7,us,usp000637q,2014-11-07T00:54:21.832Z,"1 km NNE of Sultangazi, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-02T18:56:37.260Z,40.696,30.283,5,3,ml,,,,0.5,us,usp0006332,2014-11-07T00:54:20.571Z,"1 km ENE of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-02T13:28:24.440Z,40.665,30.121,10,2.6,ml,,,,1.2,us,usp000632q,2014-11-07T00:54:20.515Z,"12 km WSW of Sapanca, Turkey",earthquake,,,,,reviewed,us,isk
1993-11-01T23:28:53.730Z,40.729,29.965,10,2.9,ml,,,,0.6,us,usp000631x,2014-11-07T00:54:20.226Z,"2 km WNW of Kullar, Turkey",earthquake,,,,,reviewed,us,isk
